,acquisitionYear,year,acquisition
48589,2012,1970,presented
48590,2012,1962,presented
48591,2012,1970,presented
48592,2013,2010,presented
48593,2013,2010,presented
48594,2013,2010,presented
48595,2013,2010,presented
48596,2013,2010,presented
48597,2013,2010,presented
48598,2013,2010,presented
48599,2013,2010,presented
48600,2013,2010,presented
48601,2013,2010,presented
48602,2013,2010,presented
48603,2013,1998,presented
48604,2013,1999,presented
48605,2013,1998,presented
48606,2013,1998,presented
48607,2013,1974,presented
48608,2013,1993,presented
48609,2013,2002,presented
48610,2013,1997,presented
48611,2013,1968,presented
48612,2013,2007,presented
48613,2013,2007,presented
48614,2013,1972,presented
48615,2013,1991,presented
48616,2013,1991,presented
48617,2013,1991,presented
48618,2013,1992,presented
48619,2013,1995,presented
48620,2013,1998,presented
48621,2013,1999,presented
48622,2013,1999,presented
48623,2013,1999,presented
48624,2013,2000,presented
48625,2013,2000,presented
48626,2013,2001,presented
48627,2013,2001,presented
48628,2013,2001,presented
48629,2013,2002,presented
48630,2013,2002,presented
48631,2013,2003,presented
48632,2013,2003,presented
48633,2013,2003,presented
48634,2013,2004,presented
48635,2013,2004,presented
48636,2013,1970,presented
48637,2013,1970,presented
48638,2013,1980,presented
48639,2013,2007,presented
48640,2013,2007,presented
48641,2013,2007,presented
48642,2013,2007,presented
48643,2013,2007,presented
48644,2013,2007,presented
48645,2013,2011,presented
48646,2013,2011,presented
48647,2013,2011,presented
48648,2013,2011,presented
48649,2013,2011,presented
48650,2013,2011,presented
48651,2013,2011,presented
48652,2013,2011,presented
48653,2013,2011,presented
48654,2013,2011,presented
48655,2013,2011,presented
48656,2013,2011,presented
48657,2013,1975,presented
48658,2013,1991,presented
48659,2013,1991,presented
48660,2013,1991,presented
48661,2013,1991,presented
48662,2013,1991,presented
48663,2013,1991,presented
48664,2013,1991,presented
48665,2013,1991,presented
48666,2013,1991,presented
48667,2013,1991,presented
48668,2013,1991,presented
48669,2013,1983,presented
48670,2013,1985,presented
48671,2013,1983,presented
48672,2013,1995,presented
48673,2013,1995,presented
48674,2013,1983,presented
48675,2013,1997,presented
48676,2013,1997,presented
48677,2013,1997,presented
48678,2013,1997,presented
48679,2013,1997,presented
48680,2013,1997,presented
48681,2013,1997,presented
48682,2013,1997,presented
48683,2013,1997,presented
48684,2013,1999,presented
48685,2013,1982,presented
48686,2013,1991,presented
48687,2013,1992,presented
48688,2013,2012,presented
48689,2013,2012,presented
48690,2013,2012,presented
48691,2013,2012,presented
48692,2013,2012,presented
48693,2013,2012,presented
48694,2013,2012,presented
48695,2013,2012,presented
48696,2013,2012,presented
48697,2013,2012,presented
48698,2013,2012,presented
48699,2013,2012,presented
48700,2013,2012,presented
48701,2013,2012,presented
48702,2013,2012,presented
48703,2013,2012,presented
48704,2013,2012,presented
48705,2013,2012,presented
48706,2013,2012,presented
48707,2013,2012,presented
48708,2013,2012,presented
48709,2013,2012,presented
48710,2013,2012,presented
48711,2013,2012,presented
48712,2013,2012,presented
48713,2013,2012,presented
48714,2013,2012,presented
48715,2013,2012,presented
48716,2013,2012,presented
48717,2013,2012,presented
48718,2013,2012,presented
48719,2013,2012,presented
48720,2013,2012,presented
48721,2013,2012,presented
48722,2013,2012,presented
48723,2013,2012,presented
48724,2013,2012,presented
48725,2013,2012,presented
48726,2013,2012,presented
48727,2013,1935,presented
48728,1991,1990,presented
48729,1991,1990,presented
48730,1991,1990,presented
48731,1991,1990,presented
48732,1991,1990,presented
48733,1991,1990,presented
48734,1991,1990,presented
48735,1991,1990,presented
48736,1991,1990,presented
48737,1991,1990,presented
48738,1991,1990,presented
48739,1991,1990,presented
48740,1991,1990,presented
48741,1991,1990,presented
48742,1991,1990,presented
48743,1991,1990,presented
48744,1991,1990,presented
48745,1991,1990,presented
48746,1991,1990,presented
48747,1991,1990,presented
48748,1991,1990,presented
48749,1991,1990,presented
48750,1991,1990,presented
48751,1991,1990,presented
48752,1991,1990,presented
48753,1991,1990,presented
48754,1991,1990,presented
48755,1991,1990,presented
48756,1991,1990,presented
48757,1991,1990,presented
48758,1991,1990,presented
48759,1991,1990,presented
48760,1991,1990,presented
48761,1991,1990,presented
48762,1991,1990,presented
48763,1991,1990,presented
48764,1991,1990,presented
48765,1991,1990,presented
48766,1991,1990,presented
48767,1991,1990,presented
48768,1991,1990,presented
48769,1991,1961,presented
48770,1991,1953,presented
48771,1991,1990,presented
48772,1991,1991,presented
48773,1991,1991,presented
48774,1991,1991,presented
48775,1991,1991,presented
48776,1991,1991,presented
48777,1991,1988,presented
48778,1991,1988,presented
48779,1991,1988,presented
48780,1991,1988,presented
48781,1991,1988,presented
48782,1991,1988,presented
48783,1991,1988,presented
48784,1991,1988,presented
48785,1991,1988,presented
48786,1991,1990,presented
48787,1991,1990,presented
48788,1991,1990,presented
48789,1991,1990,presented
48790,1991,1990,presented
48791,1992,1986,presented
48792,1992,1986,presented
48793,1992,1986,presented
48794,1992,1986,presented
48795,1992,1986,presented
48796,1992,1986,presented
48797,1992,1986,presented
48798,1992,1986,presented
48799,1992,1986,presented
48800,1992,1986,presented
48801,1992,1986,presented
48802,1992,1986,presented
48803,1992,1986,presented
48804,1992,1986,presented
48805,1992,1969,presented
48806,1992,1991,presented
48807,1992,1991,presented
48808,1992,1991,presented
48809,1992,1991,presented
48810,1992,1991,presented
48811,1992,1991,presented
48812,1992,1989,presented
48813,1992,1989,presented
48814,1992,1989,presented
48815,1992,1989,presented
48816,1992,1990,presented
48817,1992,1990,presented
48818,1992,1990,presented
48819,1992,1992,presented
48820,1992,1992,presented
48821,1992,1992,presented
48822,1992,1992,presented
48823,1992,1992,presented
48824,1992,1992,presented
48825,1992,1992,presented
48826,1992,1992,presented
48827,1992,1992,presented
48828,1992,1992,presented
48829,1992,1984,presented
48830,1993,1983,presented
48831,1993,1984,presented
48832,1993,1984,presented
48833,1993,1984,presented
48834,1993,1984,presented
48835,1993,1984,presented
48836,1993,1984,presented
48837,1993,1984,presented
48838,1993,1984,presented
48839,1993,1984,presented
48840,1993,1984,presented
48841,1993,1984,presented
48842,1993,1984,presented
48843,1993,1984,presented
48844,1993,1984,presented
48845,1993,1984,presented
48846,1993,1984,presented
48847,1993,1985,presented
48848,1993,1985,presented
48849,1993,1985,presented
48850,1993,1984,presented
48851,1993,1985,presented
48852,1993,1985,presented
48853,1993,1985,presented
48854,1993,1985,presented
48855,1993,1985,presented
48856,1993,1986,presented
48857,1993,1987,presented
48858,1993,1990,presented
48859,1993,1990,presented
48860,1993,1990,presented
48861,1993,1990,presented
48862,1993,1991,presented
48863,1993,1991,presented
48864,1993,1991,presented
48865,1993,1991,presented
48866,1993,1991,presented
48867,1993,1991,presented
48868,1993,1990,presented
48869,1994,1993,presented
48870,1994,1993,presented
48871,1994,1990,presented
48872,1994,1993,presented
48873,1994,1988,presented
48874,1994,1982,presented
48875,1994,1994,presented
48876,1995,1993,presented
48877,1995,1993,presented
48878,1995,1993,presented
48879,1995,1993,presented
48880,1995,1993,presented
48881,1995,1993,presented
48882,1995,1993,presented
48883,1995,1991,presented
48884,1995,1991,presented
48885,1995,1991,presented
48886,1995,1991,presented
48887,1995,1992,presented
48888,1995,1992,presented
48889,1995,1992,presented
48890,1995,1992,presented
48891,1995,1992,presented
48892,1996,1995,presented
48893,1996,1995,presented
48894,1998,1995,presented
48895,1998,1995,presented
48896,1998,1995,presented
48897,1998,1995,presented
48898,1998,1997,presented
48899,1998,1997,presented
48900,1998,1997,presented
48901,1998,1997,presented
48902,1998,1997,presented
48903,1998,1997,presented
48904,1998,1997,presented
48905,1998,1975,presented
48906,1999,1998,presented
48907,1999,1998,presented
48908,1999,1998,presented
48909,1999,1998,presented
48910,1999,1998,presented
48911,1999,1998,presented
48912,1999,1998,presented
48913,2000,1997,presented
48914,2000,1997,presented
48915,2000,1997,presented
48916,2000,1997,presented
48917,2000,1997,presented
48918,2000,1997,presented
48919,2000,1999,presented
48920,2001,1998,presented
48921,2001,1998,presented
48922,2001,1998,presented
48923,2001,1998,presented
48924,2001,1998,presented
48925,2001,1998,presented
48926,2001,1998,presented
48927,2001,1998,presented
48928,2001,1998,presented
48929,2001,1998,presented
48930,2001,1998,presented
48931,2001,1998,presented
48932,2001,1998,presented
48933,2001,1998,presented
48934,2001,1998,presented
48935,2001,1998,presented
48936,2001,1998,presented
48937,2001,1998,presented
48938,2001,1998,presented
48939,2001,1998,presented
48940,2001,1998,presented
48941,2001,1998,presented
48942,2001,1998,presented
48943,2001,1998,presented
48944,2001,2001,presented
48945,2001,2001,presented
48946,2001,2001,presented
48947,2001,2001,presented
48948,2001,2001,presented
48949,2001,1997,presented
48950,2001,2001,presented
48951,2002,1979,presented
48952,2002,1979,presented
48953,2002,1979,presented
48954,2002,1979,presented
48955,2002,1979,presented
48956,2002,2001,presented
48957,2002,1999,presented
48958,2002,1961,presented
48959,2002,2001,presented
48960,2002,2001,presented
48961,2002,2001,presented
48962,2002,1999,presented
48963,2002,1999,presented
48964,2002,1999,presented
48965,2002,1999,presented
48966,2002,1999,presented
48967,2002,1999,presented
48968,2002,1999,presented
48969,2002,2001,presented
48970,2002,2001,presented
48971,2002,2001,presented
48972,2002,2001,presented
48973,2002,2001,presented
48974,2002,2001,presented
48975,2002,2001,presented
48976,2002,2001,presented
48977,2002,2001,presented
48978,2002,2001,presented
48979,2002,2001,presented
48980,2002,2001,presented
48981,2002,2001,presented
48982,2002,2001,presented
48983,2002,2001,presented
48984,2002,2001,presented
48985,2002,2001,presented
48986,2002,2001,presented
48987,2002,2001,presented
48988,2002,2001,presented
48989,2003,1998,presented
48990,2004,2003,presented
48991,2004,2003,presented
48992,2005,1991,presented
48993,2005,1991,presented
48994,2005,2004,presented
48995,2005,2003,presented
48996,2005,2003,presented
48997,2005,2003,presented
48998,2005,2003,presented
48999,2005,2003,presented
49000,2005,2003,presented
49001,2005,2003,presented
49002,2005,2003,presented
49003,2005,1972,presented
49004,2005,2003,presented
49005,2006,1974,bequeathed
49006,2006,2005,presented
49007,2006,2005,presented
49008,2006,2006,presented
49009,2006,2006,presented
49010,2007,2006,presented
49011,2007,1977,presented
49012,2007,1977,presented
49013,2007,1977,presented
49014,2007,1970,presented
49015,2008,1999,presented
49016,2008,1990,presented
49017,2008,1986,presented
49018,2008,1999,presented
49019,2008,2000,presented
49020,2008,2000,presented
49021,2008,1999,presented
49022,2008,1990,presented
49023,2008,2006,presented
49024,2008,1999,presented
49025,2008,1999,presented
49026,2008,1999,presented
49027,2008,1991,presented
49028,2008,1991,presented
49029,2008,1996,presented
49030,2008,1990,presented
49031,2008,1996,presented
49032,2008,1996,presented
49033,2008,1990,presented
49034,2008,1999,presented
49035,2008,1990,presented
49036,2008,1991,presented
49037,2008,1996,presented
49038,2008,1996,presented
49039,2008,1996,presented
49040,2008,1986,presented
49041,2008,1998,presented
49042,2008,1998,presented
49043,2008,2006,presented
49044,2008,1990,presented
49045,2008,1999,presented
49046,2008,1990,presented
49047,2008,1998,presented
49048,2008,1990,presented
49049,2008,2005,presented
49050,2008,2005,presented
49051,2008,2005,presented
49052,2008,2005,presented
49053,2008,2007,presented
49054,2008,2007,presented
49055,2008,2007,presented
49056,2008,2007,presented
49057,2008,2007,presented
49058,2010,1975,presented
49059,2010,1978,presented
49060,2010,1975,presented
49061,2010,1976,presented
49062,2010,1938,presented
49063,2010,1902,presented
49064,2010,1941,presented
49065,2010,1906,presented
49066,2010,1922,presented
49067,2011,2006,presented
49068,2011,2007,presented
49069,2011,2007,presented
49070,2011,2007,presented
49071,2011,2007,presented
49072,2011,2007,presented
49073,2011,2007,presented
49074,2011,2007,presented
49075,2011,2005,presented
49076,2011,1993,presented
49077,2011,1993,presented
49078,2011,1993,presented
49079,2011,1993,presented
49080,2011,1993,presented
49081,2011,1993,presented
49082,2011,1993,presented
49083,2011,1993,presented
49084,2011,1993,presented
49085,2011,1993,presented
49086,2011,1993,presented
49087,2011,1993,presented
49088,2011,1993,presented
49089,2011,2009,presented
49090,1983,1982,purchased
49091,1983,1982,purchased
49092,1983,1982,purchased
49093,1983,1982,purchased
49094,1983,1982,purchased
49095,1983,1982,purchased
49096,1983,1982,purchased
49097,1983,1982,purchased
49098,1983,1980,purchased
49099,1984,1971,purchased
49100,1984,1979,purchased
49101,1984,1983,purchased
49102,1984,1982,purchased
49103,1984,1982,purchased
49104,1984,1982,purchased
49105,1984,1982,purchased
49106,1984,1982,purchased
49107,1984,1982,purchased
49108,1984,1983,purchased
49109,1984,1983,purchased
49110,1984,1983,purchased
49111,1984,1983,purchased
49112,1984,1982,purchased
49113,1984,1982,purchased
49114,1984,1982,purchased
49115,1984,1983,purchased
49116,1984,1983,purchased
49117,1984,1983,purchased
49118,1984,1982,purchased
49119,1984,1982,purchased
49120,1984,1953,purchased
49121,1984,1983,purchased
49122,1984,1983,purchased
49123,1984,1983,purchased
49124,1984,1983,purchased
49125,1984,1983,purchased
49126,1984,1983,purchased
49127,1984,1983,purchased
49128,1984,1983,purchased
49129,1984,1983,purchased
49130,1984,1983,purchased
49131,1984,1976,purchased
49132,1984,1970,purchased
49133,1984,1977,purchased
49134,1984,1977,purchased
49135,1984,1979,purchased
49136,1984,1979,purchased
49137,1984,1979,purchased
49138,1984,1981,purchased
49139,1984,1982,purchased
49140,1984,1964,purchased
49141,1984,1984,purchased
49142,1984,1974,purchased
49143,1984,1984,purchased
49144,1984,1984,purchased
49145,1984,1974,purchased
49146,1984,1984,purchased
49147,1984,1982,purchased
49148,1984,1982,purchased
49149,1984,1982,purchased
49150,1984,1983,purchased
49151,1984,1983,purchased
49152,1984,1983,purchased
49153,1984,1947,purchased
49154,1984,1930,purchased
49155,1984,1930,purchased
49156,1984,1932,purchased
49157,1984,1933,purchased
49158,1984,1934,purchased
49159,1984,1937,purchased
49160,1984,1955,purchased
49161,1984,1982,purchased
49162,1984,1972,purchased
49163,1984,1972,purchased
49164,1984,1972,purchased
49165,1984,1972,purchased
49166,1984,1972,purchased
49167,1984,1972,purchased
49168,1984,1972,purchased
49169,1984,1972,purchased
49170,1984,1972,purchased
